"Gene","Module"
"FBXW4",0
"FBXW4P1",0
"FBXW5",2
"FBXW7",1
"FBXW8",3
"FBXW9",0
"FCAMR",1
"FCAR",18
"FCER1G",18
"FCF1",0
"FCF1P1",1
"FCF1P7",0
"FCGBP",1
"FCGR1A",1
"FCGR1B",1
"FCGR1CP",1
"FCGR2A",0
"FCGR2B",1
"FCGR2C",1
"FCGR3A",1
"FCGR3B",1
"FCGRT",0
"FCHO1",0
"FCHO2",0
"FCHO2-DT",1
"FCHSD1",1
"FCHSD2",0
"FCN3",0
"FCRL6",0
"FCRLA",1
"FCRLB",0
"FCSK",2
"FDFT1",0
"FDPS",2
"FDPSP3",4
"FDX1",0
"FDXACB1",3
"FDXR",0
"FECH",4
"FEM1A",2
"FEM1B",0
"FEM1C",1
"FEN1",0
"FENDRR",0
"FER",1
"FER1L4",1
"FER1L5",1
"FER1L6",1
"FER1L6-AS2",1
"FERMT1",0
"FERMT2",0
"FERMT3",0
"FES",2
"FEZ1",0
"FEZ2",3
"FGD1",0
"FGD2",1
"FGD3",0
"FGD4",0
"FGD5",3
"FGD5-AS1",1
"FGD5P1",1
"FGD6",5
"FGF1",0
"FGF10",4
"FGF12",0
"FGF13",0
"FGF14",1
"FGF14-AS2",0
"FGF16",6
"FGF17",1
"FGF18",0
"FGF2",0
"FGF21",1
"FGF22",1
"FGF7",13
"FGFR1",0
"FGFR1OP2",0
"FGFR2",1
"FGFR3",1
"FGFR4",0
"FGFRL1",4
"FGGY",1
"FGGY-DT",0
"FGL2",1
"FGR",4
"FH",2
"FHAD1",1
"FHDC1",1
"FHIT",4
"FHL1",1
"FHL2",0
"FHL3",0
"FHL5",1
"FHOD1",8
"FHOD3",1
"FIBCD1",1
"FIBP",2
"FICD",1
"FIG4",0
"FIGN",0
"FIGNL1",0
"FIGNL2",1
"FILIP1",1
"FILIP1L",1
"FIP1L1",2
"FIRRE",0
"FIS1",3
"FITM1",1
"FITM2",3
"FIZ1",1
"FJX1",2
"FKBP10",0
"FKBP11",2
"FKBP14",0
"FKBP14-AS1",0
"FKBP15",3
"FKBP1A",3
"FKBP1B",3
"FKBP2",1
"FKBP3",3
"FKBP4",1
"FKBP5",7
"FKBP7",20
"FKBP8",2
"FKBP9",20
"FKBP9P1",0
"FKBPL",5
"FKRP",0
"FKTN",2
"FLACC1",1
"FLAD1",0
"FLCN",3
"FLG",0
"FLG-AS1",0
"FLI1",0
"FLII",1
"FLJ13224",2
"FLJ20021",17
"FLJ30679",1
"FLJ31104",3
"FLJ31356",3
"FLJ37453",0
"FLJ40194",1
"FLJ42393",0
"FLJ42969",1
"FLJ46284",0
"FLNA",2
"FLNB",0
"FLNB-AS1",0
"FLNC",1
"FLNC-AS1",1
"FLOT1",3
"FLOT2",7
"FLRT1",1
"FLRT2",4
"FLRT3",6
"FLT1",0
"FLT1P1",0
"FLT3",1
"FLT4",0
"FLVCR1",0
"FLVCR1-DT",0
"FLVCR2",0
"FLYWCH1",21
"FLYWCH2",2
"FMN1",1
"FMNL1",0
"FMNL1-DT",1
"FMNL2",2
"FMNL3",2
"FMO4",0
"FMO5",2
"FMOD",4
"FMR1",0
"FMR1NB",1
"FN1",0
"FN3K",0
"FN3KRP",0
"FNBP1",4
"FNBP1L",0
"FNBP1P1",0
"FNBP4",5
"FNDC11",1
"FNDC3A",1
"FNDC3B",0
"FNDC3CP",1
"FNDC4",0
"FNDC5",3
"FNDC7",1
"FNIP1",1
"FNIP2",1
"FNTA",0
"FNTB",3
"FOCAD",0
"FOCAD-AS1",1
"FOLH1",0
"FOLR3",1
"FOS",0
"FOSB",1
"FOSL1",1
"FOSL2",10
"FOXA1",22
"FOXA3",1
"FOXC1",0
"FOXC2",1
"FOXC2-AS1",0
"FOXCUT",0
"FOXD1",0
"FOXF1",0
"FOXF2",1
"FOXJ1",1
"FOXJ2",0
"FOXJ3",5
"FOXK1",14
"FOXK2",0
"FOXL1",1
"FOXM1",1
"FOXN2",0
"FOXN3",1
"FOXN3-AS1",0
"FOXO1",17
"FOXO3",0
"FOXO3B",0
"FOXO4",6
"FOXO6",1
"FOXP1",2
"FOXP1-IT1",15
"FOXP2",1
"FOXP4",0
"FOXQ1",1
"FOXRED1",2
"FOXRED2",0
"FPGS",2
"FPGT",2
"FPGT-TNNI3K",0
"FPR1",18
"FPR2",0
"FRA10AC1",0
"FRAS1",4
"FRAT1",0
"FRAT2",0
"FREM1",4
"FREM2",1
"FREM3",5
"FRG1",13
"FRG1BP",0
"FRG1CP",0
"FRG1-DT",0
"FRG1EP",7
"FRG1HP",0
"FRG1JP",0
"FRK",0
"FRMD1",1
"FRMD3",5
"FRMD4A",2
"FRMD4B",7
"FRMD5",4
"FRMD6",2
"FRMD6-AS1",2
"FRMD7",1
"FRMD8",2
"FRMPD1",1
"FRMPD4",1
"FRRS1",0
"FRRS1L",1
"FRS2",0
"FRS3",0
"FRY",0
"FRYL",2
"FRZB",1
"FSBP",3
"FSCN1",1
"FSCN2",0
"FSCN3",1
"FSD1",1
"FSD1L",2
"FSD2",1
"FSIP1",1
"FSIP2",1
"FST",0
"FSTL1",2
"FSTL3",0
"FSTL4",1
"FSTL5",1
"FTCD",1
"FTCDNL1",0
"FTH1",9
"FTH1P1",1
"FTH1P19",12
"FTH1P2",4
"FTH1P24",0
"FTH1P4",1
"FTH1P8",0
"FTL",1
"FTLP2",1
"FTLP3",1
"FTO",3
"FTSJ1",2
"FTSJ3",0
"FTX",1
"FUBP1",0
"FUBP3",0
"FUCA1",0
"FUCA2",3
"FUNDC1",0
"FUNDC2",19
"FUOM",2
"FURIN",2
"FUS",0
"FUT1",2
"FUT10",0
"FUT11",11
"FUT2",1
"FUT3",1
"FUT4",2
"FUT6",1
"FUT8",3
"FUT8-AS1",0
"FUZ",2
"FXN",2
"FXR1",1
"FXR2",1
"FXYD2",1
"FXYD5",2
"FXYD6",3
"FYB1",1
"FYB2",1
"FYCO1",1
"FYN",17
"FYTTD1",2
"FZD1",0
"FZD2",0
"FZD3",0
"FZD4",3
"FZD5",1
"FZD6",2
"FZD7",1
"FZD8",0
"FZD9",0
"FZR1",1
"G0S2",2
"G2E3",0
"G3BP1",0
"G3BP2",0
"G6PC1",1
"G6PC3",3
"G6PD",17
"GAA",0
"GAB1",6
"GAB2",6
"GAB3",0
"GABARAP",1
"GABARAPL1",1
"GABARAPL2",0
"GABBR1",3
"GABBR2",7
"GABPA",1
"GABPB1",1
"GABPB1-AS1",0
"GABPB1-IT1",0
"GABPB2",1
"GABRB1",1
"GABRB3",1
"GABRE",12
"GABRP",0
"GABRQ",1
"GABRR1",1
"GABRR2",5
"GAD1",1
"GADD45A",1
"GADD45B",1
"GADD45G",1
"GADD45GIP1",2
"GADL1",1
"GAK",0
"GAL",0
"GAL3ST1",0
"GAL3ST4",0
"GALC",20
"GALE",2
"GALK1",2
"GALK2",0
"GALM",1
"GALNS",0
"GALNT1",3
"GALNT10",8
"GALNT11",24
"GALNT12",5
"GALNT13",0
"GALNT15",11
"GALNT16",1
"GALNT18",24
"GALNT2",2
"GALNT3",1
"GALNT4",2
"GALNT5",1
"GALNT6",8
"GALNT7",3
"GALNT9",0
"GALNTL6",5
"GALR2",0
"GALT",0
"GAMT",0
"GAN",0
"GANAB",1
"GANC",0
"GAPDH",3
"GAPDHP1",0
"GAPDHP14",1
"GAPDHP33",6
"GAPDHP38",0
"GAPDHP43",0
"GAPDHP52",1
"GAPDHP55",1
"GAPDHP59",5
"GAPDHP60",1
"GAPDHP61",15
"GAPDHP71",0
"GAPLINC",12
"GAPVD1",0
"GAR1",2
"GAREM1",0
"GAREM2",1
"GARNL3",1
"GARRE1",11
"GARS1",0
"GARS1-DT",1
"GART",3
"GAS1",1
"GAS1RR",1
"GAS2",1
"GAS2L1",0
"GAS2L2",1
"GAS2L3",1
"GAS5",0
"GAS5-AS1",0
"GAS6",0
"GAS6-AS1",1
"GAS6-DT",1
"GAS7",0
"GAS8",1
"GASAL1",0
"GASK1A",1
"GASK1B",7
"GAST",1
"GATA2",0
"GATA2-AS1",6
"GATA3",0
"GATA3-AS1",0
"GATA5",0
"GATA6",0
"GATA6-AS1",0
"GATAD1",0
"GATAD2A",1
"GATAD2B",1
"GATB",3
"GATC",2
"GATD1",0
"GATD3A",0
"GATD3B",0
"GATM",1
"GBA",0
"GBA2",0
"GBAP1",0
"GBE1",0
"GBF1",0
"GBGT1",2
"GBP1",4
"GBP1P1",4
"GBP2",4
"GBP3",4
"GBP4",4
"GBP5",4
"GBP7",4
"GBX2",0
"GCA",0
"GCAT",2
"GCATP1",0
"GCC1",1
"GCC2",0
"GCDH",2
"GCFC2",3
"GCGR",1
"GCH1",4
"GCK",0
"GCKR",1
"GCLC",1
"GCLM",1
"GCM1",1
"GCN1",2
"GCNA",1
"GCNT1",14
"GCNT2",5
"GCNT3",1
"GCNT4",1
"GCNT7",0
"GCOM1",6
"GCSAM",0
"GCSH",2
"GDA",1
"GDAP1",0
"GDAP2",1
"GDE1",3
"GDF11",1
"GDF15",6
"GDF3",0
"GDF5",1
"GDF6",0
"GDF7",7
"GDF9",1
"GDI1",0
"GDI2",3
"GDI2P2",1
"GDPD1",3
"GDPD3",0
"GDPD5",0
"GDPGP1",3
"GEM",5
"GEMIN2",3
"GEMIN4",2
"GEMIN5",3
"GEMIN6",3
"GEMIN7",0
"GEMIN7-AS1",0
"GEMIN8",3
"GEMIN8P4",1
"GEN1",0
"GET1",2
"GET3",5
"GET4",1
"GFAP",1
"GFER",0
"GFI1",0
"GFI1B",1
"GFM1",0
"GFM2",3
"GFOD1",7
"GFOD2",2
"GFPT1",0
"GFPT2",1
"GFRA1",4
"GFUS",2
"GGA1",14
"GGA2",1
"GGA3",0
"GGACT",0
"GGCT",2
"GGCX",0
"GGH",0
"GGN",1
"GGNBP2",0
"GGPS1",0
"GGT5",1
"GGT7",0
"GGTA1",0
"GHc-602D8.2",1
"GHDC",2
"GHET1",14
"GHITM",5
"GHR",1
"GHRHR",1
"GHRL",0
"GHRLOS",0
"GHSR",1
"GID4",0
"GID8",0
"GIGYF1",0
"GIGYF2",0
"GIHCG",0
"GIMAP1",7
"GIMAP2",11
"GIMAP4",7
"GIMAP5",4
"GIMAP6",0
"GIMAP7",7
"GIMAP8",7
"GIMD1",1
"GIN1",3
"GINM1",0
"GINS1",8
"GINS2",8
"GINS3",0
"GINS4",0
"GIPC1",2
"GIPC2",0
"GIPC3",1
"GIPR",1
"GIT1",0
"GIT2",3
"GJA1",0
"GJA1P1",1
"GJA3",1
"GJA4",0
"GJA5",0
"GJA8",1
"GJB2",4
"GJB5",1
"GJC1",0
"GJC2",0
"GJC3",1
"GJD3",0
"GK",39
"GK5",3
"GKAP1",1
"GK-AS1",0
"GLA",1
"GLB1",3
"GLB1L",0
"GLB1L2",7
"GLB1L3",1
"GLCCI1",1
"GLCE",20
"GLDC",0
"GLDCP1",1
"GLE1",0
"GLG1",1
"GLI1",1
"GLI2",0
"GLI3",1
"GLI4",0
"GLIDR",0
"GLIPR1",0
"GLIPR1L2",1
"GLIPR2",2
"GLIS1",1
"GLIS2",1
"GLIS3",6
"GLMN",2
"GLMP",3
"GLO1",0
"GLOD4",2
"GLOD5",1
"GLP1R",1
"GLRA1",1
"GLRA4",1
"GLRB",0
"GLRX",4
"GLRX2",3
"GLRX3",1
"GLRX5",0
"GLS",0
"GLT8D1",2
"GLT8D2",4
"GLTP",0
"GLUD1",0
"GLUD1P3",1
"GLUD2",0
"GLUL",14
"GLYAT",1
"GLYCTK",0
"GLYCTK-AS1",0
"GLYR1",1
"GM2A",3
"GMCL1",3
"GMDS",3
"GMDS-DT",1
"GMEB1",0
"GMEB2",10
"GMFB",3
"GMFG",2
"GMIP",2
"GMNN",38
"GMPPA",2
"GMPPB",0
"GMPR",3
"GMPR2",0
"GMPS",3
"GNA11",2
"GNA12",2
"GNA13",0
"GNA14",0
"GNA15",0
"GNA15-DT",0
"GNAI1",1
"GNAI2",3
"GNAI3",0
"GNAL",0
"GNAQ",0
"GNAS",1
"GNAT1",1
"GNAT2",1
"GNAZ",0
"GNB1",1
"GNB1L",2
"GNB2",2
"GNB3",0
"GNB4",2
"GNB5",0
"GNE",1
"GNG11",0
"GNG12",0
"GNG12-AS1",1
"GNG2",5
"GNG4",1
"GNG5",0
"GNG7",1
"GNGT1",1
"GNGT2",0
"GNL1",4
"GNL2",0
"GNL3",3
"GNL3L",3
"GNLY",1
"GNMT",1
"GNPAT",2
"GNPDA1",0
"GNPDA2",3
"GNPNAT1",2
"GNPTAB",3
"GNPTG",0
"GNRH1",1
"GNRH2",1
"GNRHR",0
"GNRHR2",1
"GNS",0
"GOLGA1",3
"GOLGA2",1
"GOLGA2P10",0
"GOLGA2P4",1
"GOLGA2P5",1
"GOLGA2P7",0
"GOLGA3",2
"GOLGA4",1
"GOLGA4-AS1",1
"GOLGA5",3
"GOLGA6A",1
"GOLGA6L10",0
"GOLGA6L9",0
"GOLGA7",0
"GOLGA7B",0
"GOLGA8A",0
"GOLGA8B",0
"GOLGA8H",0
"GOLGA8IP",1
"GOLGA8N",1
"GOLGA8R",12
"GOLGB1",4
"GOLIM4",3
"GOLM1",3
"GOLM2",3
"GOLPH3",2
"GOLPH3-DT",0
"GOLPH3L",0
"GOLT1B",0
"GON4L",2
"GON7",0
"GOPC",2
"GORAB",0
"GORASP1",3
"GORASP2",0
"GOSR1",3
"GOSR2",0
"GOSR2-DT",1
"GOT1",0
"GOT2",3
"GP1BA",1
"GP5",0
"GP6",0
"GP6-AS1",1
"GP9",1
"GPAA1",2
"GPALPP1",1
"GPAM",2
"GPANK1",5
"GPAT2",2
"GPAT2P1",0
"GPAT3",1
"GPAT4",10
"GPATCH1",0
"GPATCH11",0
"GPATCH2",1
"GPATCH2L",1
"GPATCH3",1
"GPATCH8",34
"GPBAR1",1
"GPBP1",1
"GPBP1L1",0
"GPC1",3
"GPC2",0
"GPC4",1
"GPC5",1
"GPC6",1
"GPCPD1",0
"GPD1",1
"GPD1L",8
"GPD2",0
"GPER1",1
"GPHN",0
"GPI",3
"GPKOW",1
"GPLD1",1
"GPM6A",4
"GPM6B",0
"GPN1",31
"GPN2",1
"GPN3",2
"GPNMB",2
"GPR1",1
"GPR107",1
"GPR108",0
"GPR132",0
"GPR135",0
"GPR137",0
"GPR137B",1
"GPR137C",1
"GPR141",30
"GPR142",1
"GPR143",2
"GPR146",1
"GPR151",0
"GPR153",0
"GPR155",0
"GPR156",1
"GPR157",8
"GPR158",1
"GPR160",0
"GPR161",0
"GPR162",11
"GPR17",4
"GPR173",0
"GPR176",2
"GPR176-DT",1
"GPR179",1
"GPR18",15
"GPR180",2
"GPR182",0
"GPR183",1
"GPR19",1
"GPR21",0
"GPR22",9
"GPR26",0
"GPR27",7
"GPR3",0
"GPR34",1
"GPR35",0
"GPR37",0
"GPR37L1",1
"GPR4",3
"GPR45",1
"GPR52",1
"GPR61",1
"GPR63",0
"GPR68",2
"GPR75",1
"GPR78",1
"GPR79",1
"GPR82",0
"GPR83",1
"GPR84",1
"GPR85",0
"GPR88",0
"GPR89A",0
"GPR89B",0
"GPRASP1",1
"GPRASP2",0
"GPRC5A",4
"GPRC5B",0
"GPRC5C",1
"GPRC5D",1
"GPRC5D-AS1",0
"GPRIN1",5
"GPRIN3",0
"GPS1",2
"GPS2",0
"GPS2P1",0
"GPSM1",2
"GPSM2",2
"GPSM3",0
"GPT",0
"GPT2",37
"GPX1",2
"GPX1P1",0
"GPX2",0
"GPX3",1
"GPX4",0
"GPX7",3
"GPX8",3
"GRAMD1A",2
"GRAMD1B",6
"GRAMD1C",0
"GRAMD2A",0
"GRAMD2B",10
"GRAMD4",2
"GRAP",0
"GRASLND",1
"GRB10",0
"GRB14",14
"GRB2",0
"GRB7",1
"GREB1",1
"GREB1L",1
"GREM1",23
"GRHL1",1
"GRHL3",1
"GRHPR",3
"GRIA4",1
"GRID1",1
"GRIK1",1
"GRIK1-AS1",1
"GRIK2",1
"GRIK3",1
"GRIK4",1
"GRIK5",0
"GRIN1",1
"GRIN2A",1
"GRIN2B",1
"GRIN2C",1
"GRIN2D",0
"GRIN3A",0
"GRIN3B",1
"GRINA",0
"GRIP1",1
"GRIP2",1
"GRIPAP1",0
"GRK1",1
"GRK2",2
"GRK3",0
"GRK4",0
"GRK5",0
"GRK5-IT1",0
"GRK6",2
"GRK7",1
"GRM1",1
"GRM2",1
"GRM4",1
"GRM6",0
"GRM7",4
"GRM8",0
"GRN",0
"GRPEL1",2
"GRPEL2",3
"GRPR",1
"GRSF1",3
"GRTP1",1
"GRWD1",2
"GS1-115G20.1",1
"GS1-115G20.2",6
"GS1-124K5.10",1
"GS1-124K5.12",1
"GS1-124K5.4",1
"GS1-124K5.9",1
"GS1-215N23.2",1
"GS1-238N13.1",6
"GS1-24F4.4",1
"GS1-25M2.1",6
"GS1-279B7.2",0
"GS1-304P7.1",1
"GS1-304P7.2",1
"GS1-304P7.3",15
"GS1-345D13.1",1
"GS1-34D21.1",17
"GS1-44D20.1",0
"GS1-56H18.2",1
"GS1-57L11.1",1
"GS1-57L11.2",1
"GS1-594A7.3",1
"GS1-600G8.3",1
"GS1-600G8.4",1
"GSAP",0
"GSDMB",0
"GSDMC",0
"GSDMD",2
"GSDME",0
"GSE1",1
"GSEC",0
"GSG1",1
"GSK3A",0
"GSK3B",0
"GSKIP",2
"GSN",0
"GSN-AS1",1
"GSPT1",3
"GSPT2",1
"GSR",1
"GSS",3
"GSTA4",3
"GSTCD",0
"GSTK1",20
"GSTM1",0
"GSTM2",1
"GSTM3",5
"GSTM4",2
"GSTM5",1
"GSTO1",2
"GSTO2",1
"GSTP1",0
"GSTT2B",0
"GSTZ1",0
"GTDC1",3
"GTF2A1",1
"GTF2A2",3
"GTF2B",1
"GTF2E1",3
"GTF2E2",3
"GTF2F1",0
"GTF2F2",0
"GTF2H1",1
"GTF2H2",0
"GTF2H2B",0
"GTF2H2C",3
"GTF2H3",2
"GTF2H5",3
"GTF2I",3
"GTF2IP12",1
"GTF2IP13",1
"GTF2IP20",1
"GTF2IP23",1
"GTF2IP4",0
"GTF2IP7",1
"GTF2IRD1",1
"GTF2IRD1P1",1
"GTF2IRD2",1
"GTF2IRD2B",0
"GTF3A",3
"GTF3C1",3
"GTF3C2",1
"GTF3C2-AS1",0
"GTF3C3",0
"GTF3C4",3
"GTF3C5",1
"GTF3C6",3
"GTPBP1",3
"GTPBP10",3
"GTPBP2",1
"GTPBP3",2
"GTPBP4",0
"GTPBP8",3
"GTSE1",2
"GTSE1-DT",0
"GTSF1",28
"GTSF1L",1
"GUCA1B",0
"GUCD1",1
"GUCY1A1",4
"GUCY1A2",1
"GUCY1B1",4
"GUCY1B2",1
"GUCY2C",1
"GUCY2D",1
"GUCY2F",1
"GUCY2GP",1
"GUF1",3
"GUK1",2
"GULOP",1
"GULP1",1
"GUSB",0
"GUSBP1",0
"GUSBP11",0
"GUSBP2",1
"GUSBP3",1
"GUSBP5",0
"GUSBP9",0
"GVINP1",3
"GVINP2",1
"GVQW3",0
"GXYLT1",0
"GXYLT1P5",0
"GXYLT1P6",1
"GXYLT2",0
"GYG1",2
"GYPC",2
"GYPE",0
"GYS1",2
"GZF1",1
"GZMM",1
"H1-0",0
"H1-1",1
"H1-10",2
"H1-10-AS1",1
"H1-2",0
"H1-3",0
"H1-4",0
"H1-5",0
"H1-6",1
"H19",1
"H2AC11",1
"H2AC12",0
"H2AC13",1
"H2AC14",1
"H2AC16",1
"H2AC20",17
"H2AC21",0
"H2AC4",0
"H2AC5P",1
"H2AC6",5
"H2AC8",0
"H2AJ",0
"H2AW",1
"H2AX",1
"H2AZ1",1
"H2AZ1-DT",1
"H2AZ2",2
"H2AZ2P1",0
"H2AZP1",0
"H2AZP4",0
"H2BC10",7
"H2BC11",1
"H2BC12",0
"H2BC13",2
"H2BC14",1
"H2BC15",12
"H2BC16P",1
"H2BC17",1
"H2BC18",1
"H2BC19P",1
"H2BC20P",1
"H2BC21",5
"H2BC3",1
"H2BC4",17
"H2BC5",1
"H2BC6",1
"H2BC7",1
"H2BC8",3
"H2BC9",1
"H2BP1",1
"H2BP2",1
"H2BU1",0
"H3-2",1
"H3-3A",0
"H3-3B",1
"H3C1",1
"H3C10",1
"H3C11",0
"H3C12",1
"H3C13",16
"H3C2",1
"H3C3",4
"H3C6",1
"H3C7",4
"H3C8",1
"H3C9P",1
"H3P6",0
"H4-16",0
"H4C1",4
"H4C10P",1
"H4C11",0
"H4C12",0
"H4C13",0
"H4C2",4
"H4C3",0
"H4C4",7
"H4C5",0
"H4C6",0
"H4C8",0
"H4C9",5
"H6PD",7
"HAAO",0
"HABP2",1
"HABP4",0
"HACD1",0
"HACD2",3
"HACD3",3
"HACD4",0
"HACE1",1
"HACL1",0
"HADH",8
"HADHA",0
"HADHAP1",1
"HADHB",1
"HAGH",0
"HAGHL",0
"HAGLR",0
"HAGLROS",3
"HAL",1
"HAO1",1
"HAO2",1
"HAP1",1
"HAPLN1",0
"HAPLN3",0
"HARBI1",2
"HARS1",3
"HARS2",1
"HAS1",0
"HAS2",0
"HAS2-AS1",1
"HAS3",2
"HASPIN",1
"HAT1",0
"HAUS1",2
"HAUS2",0
"HAUS3",0
"HAUS4",0
"HAUS5",3
"HAUS6",11
"HAUS7",0
"HAUS8",1
"HAVCR2",5
"HAX1",3
"HAX1P1",5
"HBA1",1
"HBEGF",0
"HBP1",1
"HBS1L",3
"HCAR1",1
"HCCS",13
"HCFC1",0
"HCFC1R1",1
"HCFC2",0
"HCG11",0
"HCG15",0
"HCG18",0
"HCG25",1
"HCG27",1
"HCG4B",1
"HCG4P7",0
"HCG9",1
"HCK",18
"HCLS1",0
"HCN2",1
"HCN3",1
"HCP5",1
"HCRTR1",1
"HDAC1",0
"HDAC10",0
"HDAC11",0
"HDAC2",3
"HDAC2-AS2",1
"HDAC3",3
"HDAC4",0
"HDAC5",3
"HDAC6",0
"HDAC7",2
"HDAC8",0
"HDAC9",6
"HDDC2",3
"HDDC3",3
"HDGF",3
"HDGFL2",2
"HDGFL3",0
"HDHD2",0
"HDHD3",0
"HDHD5",2
"HDLBP",1
"HDX",1
"HEATR1",2
"HEATR3",3
"HEATR4",0
"HEATR5A",1
"HEATR5B",3
"HEATR6",3
"HEBP1",0
"HEBP2",3
"HECA",1
"HECTD1",0
"HECTD2",0
"HECTD3",0
"HECTD4",1
"HECW1",1
"HECW2",0
"HECW2-AS1",0
"HEG1",0
"HEIH",0
"HELB",0
"HELLPAR",1
"HELLS",8
"HELQ",1
"HELZ",13
"HELZ2",0
"HEMGN",1
"HEMK1",0
"HENMT1",0
"HEPH",0
"HERC1",9
"HERC2",0
"HERC2P10",1
"HERC2P2",0
"HERC2P3",0
"HERC2P7",0
"HERC2P9",0
"HERC3",1
"HERC4",1
"HERC5",1
"HERC6",0
"HERPUD1",1
"HERPUD2",3
"HERPUD2-AS1",3
"HES1",0
"HES2",0
"HES4",16
"HES6",1
"HESX1",0
"HEXA",1
"HEXA-AS1",1
"HEXB",20
"HEXD",0
"HEXD-IT1",1
"HEXIM1",1
"HEXIM2",1
"HEY1",0
"HEY2",1
"HFE",1
"HFM1",0
"HGD",1
"HGF",0
"HGFAC",1
"HGH1",2
"HGS",21
"HGSNAT",3
"HHAT",5
"HHEX",0
"HHIP",8
"HHIP-AS1",3
"HHIPL1",1
"HHIPL2",1
"HHLA2",1
"HHLA3",0
"HIBADH",20
"HIBCH",0
"HIC1",2
"HIC2",3
"HID1",0
"HIF1A",2
"HIF1A-AS1",0
"HIF1A-AS3",1
"HIF1AN",0
"HIF3A",0
"HIGD1A",2
"HIGD1B",0
"HIGD2A",5
"HIKESHI",0
"HILPDA",2
"HINFP",1
"HINT1",0
"HINT3",2
"HIP1",6
"HIP1R",2
"HIPK1",5
"HIPK1-AS1",0
"HIPK2",0
"HIPK3",7
"HIPK4",1
"HIRA",2
"HIRIP3",0
"HIVEP1",0
"HIVEP2",1
"HIVEP3",0
"HJURP",1
"HK1",0
"HK2",0
"HK2-DT",3
"HK3",0
"HKDC1",1
"HLA-A",0
"HLA-B",2
"HLA-C",0
"HLA-DMA",14
"HLA-DMB",0
"HLA-DOA",4
"HLA-DOB",0
"HLA-DPA1",0
"HLA-DPB1",4
"HLA-DQA1",0
"HLA-DQB1",4
"HLA-DRA",4
"HLA-DRB1",4
"HLA-DRB5",4
"HLA-E",10
"HLA-F",2
"HLA-F-AS1",0
"HLA-G",0
"HLA-H",0
"HLA-J",1
"HLA-K",0
"HLA-L",0
"HLA-U",6
"HLA-V",0
"HLA-W",1
"HLCS",3
"HLF",7
"HLTF",3
"HLX",0
"HM13",2
"HM13-IT1",0
"HMBOX1",1
"HMBS",0
"HMCES",4
"HMCN1",4
"HMCN2",0
"HMG20A",0
"HMG20B",0
"HMGA1",0
"HMGA1P2",0
"HMGA2",3
"HMGA2-AS1",5
"HMGB1",0
"HMGB1P14",1
"HMGB1P17",1
"HMGB1P20",1
"HMGB1P21",1
"HMGB1P31",0
"HMGB1P5",0
"HMGB1P6",0
"HMGB1P8",9
"HMGB2",1
"HMGB3",1
"HMGB3P10",0
"HMGB3P14",0
"HMGB3P17",1
"HMGB3P9",0
"HMGCL",0
"HMGCR",0
"HMGCS1",1
"HMGN1",1
"HMGN1P1",1
"HMGN1P13",7
"HMGN1P2",1
"HMGN2",1
"HMGN2P11",1
"HMGN2P15",0
"HMGN2P38",6
"HMGN2P46",0
"HMGN2P5",0
"HMGN3",0
"HMGN3-AS1",0
"HMGN4",3
"HMGN5",0
"HMGXB3",6
"HMGXB4",0
"HMMR",1
"HMOX1",1
"HMOX2",3
"HNF1B",0
"HNF4A",1
"HNMT",0
"HNRNPA0",0
"HNRNPA1",0
"HNRNPA1P14",1
"HNRNPA1P16",1
"HNRNPA1P2",1
"HNRNPA1P35",1
"HNRNPA1P38",1
"HNRNPA1P40",6
"HNRNPA1P48",2
"HNRNPA1P59",0
"HNRNPA1P68",0
"HNRNPA1P7",0
"HNRNPA2B1",3
"HNRNPA3",0
"HNRNPA3P11",0
"HNRNPA3P9",0
"HNRNPAB",0
"HNRNPC",14
"HNRNPCP4",1
"HNRNPCP6",0
"HNRNPCP7",5
"HNRNPD",1
"HNRNPDL",3
"HNRNPF",0
"HNRNPH1",0
"HNRNPH2",1
"HNRNPH3",0
"HNRNPK",2
"HNRNPKP4",0
"HNRNPL",0
"HNRNPLL",0
"HNRNPM",0
"HNRNPMP1",1
"HNRNPR",3
"HNRNPRP1",0
"HNRNPU",1
"HNRNPUL1",3
"HNRNPUL2",1
"HOATZ",1
"HOMER1",0
"HOMER2",1
"HOMER3",0
"HOMER3-AS1",1
"HOMEZ",3
"HOOK1",1
"HOOK2",0
"HOOK3",1
"HOPX",0
"HORMAD1",1
"HORMAD2",1
"HOTAIRM1",1
"HOXA1",0
"HOXA10",1
"HOXA10-AS",0
"HOXA11",0
"HOXA11-AS",0
"HOXA13",0
"HOXA2",0
"HOXA3",0
"HOXA4",3
"HOXA5",3
"HOXA6",0
"HOXA7",0
"HOXA9",0
"HOXA-AS2",0
"HOXA-AS3",0
"HOXB2",0
"HOXB3",0
"HOXB4",0
"HOXB6",0
"HOXB7",3
"HOXB8",1
"HOXB9",0
"HOXB-AS1",0
"HOXB-AS3",0
"HOXC6",0
"HOXC9",0
"HOXD1",1
"HOXD3",0
"HOXD4",0
"HOXD8",7
"HOXD9",0
"HOXD-AS2",0
"HP",1
"HP1BP3",4
"HPCA",1
"HPCAL1",0
"HPCAL4",1
"HPD",1
"HPDL",2
"HPF1",3
"HPN",0
"HPRT1",0
"HPS1",0
"HPS3",0
"HPS4",0
"HPS5",0
"HPS6",2
"HPSE",0
"HPX",1
"HR",1
"HRAS",2
"HRAT92",0
