Name,Module
PCDH11X,22
PCDH11Y,29
PCDH12,22
PCDH15,2
PCDH17,14
PCDH18,14
PCDH19,22
PCDH7,16
PCDH8,2
PCDH9,39
PCDHA10,2
PCDHA2,2
PCDHA3,2
PCDHA4,2
PCDHAC1,2
PCDHAC2,34
PCDHB10,26
PCDHB11,34
PCDHB12,2
PCDHB13,9
PCDHB14,0
PCDHB15,26
PCDHB16,2
PCDHB18P,26
PCDHB19P,2
PCDHB2,2
PCDHB3,3
PCDHB4,26
PCDHB5,0
PCDHB7,3
PCDHGA1,2
PCDHGA10,23
PCDHGA11,0
PCDHGA12,22
PCDHGA2,34
PCDHGA3,2
PCDHGA4,2
PCDHGA5,2
PCDHGA6,34
PCDHGA7,2
PCDHGA8,2
PCDHGA9,0
PCDHGB2,2
PCDHGB3,2
PCDHGB4,22
PCDHGB5,39
PCDHGB6,39
PCDHGB7,39
PCDHGB8P,2
PCDHGC3,5
PCDHGC4,2
PCDHGC5,2
PCED1A,22
PCED1B,3
PCF11,15
PCGF1,18
PCGF2,23
PCGF3,18
PCGF5,23
PCGF6,6
PCID2,5
PCIF1,28
PCK1,2
PCK2,28
PCLO,13
PCM1,13
PCMT1,5
PCMTD1,15
PCMTD2,36
PCNA,5
PCNP,7
PCNPP1,2
PCNPP3,2
PCNT,36
PCNX1,19
PCNX2,13
PCNX3,6
PCNX4,5
PCOLCE,2
PCOLCE-AS1,2
PCP2,2
PCSK1,22
PCSK2,2
PCSK4,2
PCSK5,29
PCSK6,2
PCSK7,24
PCTP,29
PCYOX1,9
PCYOX1L,39
PCYT1A,36
PCYT1B,35
PCYT2,39
PDAP1,19
PDC,3
PDC-AS1,13
PDCD1,2
PDCD10,16
PDCD11,13
PDCD1LG2,24
PDCD2,16
PDCD2L,39
PDCD4,20
PDCD4-AS1,2
PDCD5,38
PDCD6,9
PDCD6IP,12
PDCD6IP-DT,7
PDCD6IPP2,14
PDCD7,24
PDCL,5
PDCL3,9
PDCL3P4,2
PDCL3P5,2
PDE10A,24
PDE11A,2
PDE12,18
PDE1A,13
PDE1B,2
PDE1C,22
PDE2A,29
PDE3A,20
PDE3B,13
PDE4A,16
PDE4B,12
PDE4C,2
PDE4D,6
PDE4DIP,16
PDE4DIPP1,2
PDE4DIPP2,7
PDE4DIPP4,2
PDE4DIPP6,2
PDE5A,39
PDE6A,2
PDE6B,0
PDE6C,2
PDE6D,24
PDE6G,2
PDE7A,6
PDE7B,14
PDE8A,18
PDE8B,2
PDE9A,22
PDF,16
PDGFA,15
PDGFB,12
PDGFC,28
PDGFD,20
PDGFRA,39
PDGFRB,13
PDGFRL,29
PDGFRL2P,2
PDHA1,5
PDHA1P1,2
PDHB,31
PDHX,13
PDIA2,26
PDIA3,12
PDIA3P1,13
PDIA4,12
PDIA5,6
PDIA6,12
PDIK1L,39
PDK1,22
PDK2,0
PDK3,39
PDK4,15
PDLIM1,20
PDLIM1P4,2
PDLIM2,15
PDLIM3,28
PDLIM4,12
PDLIM5,12
PDLIM7,29
PDP1,19
PDP2,35
PDPK1,5
PDPK2P,2
PDPR,16
PDPR2P,23
PDRG1,35
PDS5A,12
PDS5B,16
PDSS1,39
PDSS1P1,2
PDSS2,9
PDXDC1,38
PDXDC2P-NPIPB14P,13
PDXK,19
PDZD11,9
PDZD2,24
PDZD4,13
PDZD7,2
PDZD8,36
PDZD9,2
PDZK1,2
PDZK1IP1,0
PDZK1P1,2
PDZPH1P,2
PDZRN3,20
PEA15,11
PEAK1,20
PEAK3,2
PEAR1,7
PEBP1,18
PEBP4,2
PECAM1,12
PECR,2
PEDS1,36
PEF1,23
PEF1-AS1,2
PEG10,16
PEG13,2
PEG3,0
PELATON,2
PELI1,29
PELI2,16
PELI3,16
PELO,14
PELP1,5
PEMT,29
PEPD,14
PER1,16
PER2,28
PER3,28
PERM1,2
PERP,24
PES1,20
PET100,16
PET117,16
PEX1,9
PEX10,39
PEX11A,0
PEX11B,6
PEX11G,2
PEX12,39
PEX13,5
PEX14,24
PEX16,28
PEX19,29
PEX2,5
PEX26,29
PEX3,9
PEX5,5
PEX5L,2
PEX6,28
PEX7,22
PF4,2
PFAS,19
PFDN1,29
PFDN2,5
PFDN4,24
PFDN5,22
PFDN6,23
PFKFB2,39
PFKFB3,19
PFKFB4,13
PFKL,36
PFKM,7
PFKP,12
PFKP-DT,2
PFN1,12
PFN1P1,0
PFN1P2,2
PFN1P3,2
PFN2,16
PFN4,2
PGAM1,38
PGAM1P5,2
PGAM1P8,2
PGAM5,23
PGAP1,9
PGAP2,39
PGAP3,6
PGAP4,13
PGAP6,16
PGBD1,6
PGBD2,39
PGBD4,20
PGBD5,2
PGC,2
PGD,35
PGF,22
PGGHG,24
PGGT1B,14
PGK1,12
PGLS,28
PGLS-DT,13
PGM1,18
PGM2,16
PGM2L1,12
PGM3,36
PGM5,13
PGM5-AS1,2
PGM5P2,2
PGP,6
PGPEP1,6
PGPEP1L,2
PGR,2
PGRMC1,20
PGRMC2,5
PGS1,24
PHACTR1,39
PHACTR2,35
PHACTR2-AS1,2
PHACTR4,16
PHAX,5
PHB,19
PHB2,36
PHBP12,2
PHBP13,2
PHBP19,2
PHBP9,2
PHC1,6
PHC1P1,2
PHC2,12
PHC3,18
PHETA1,31
PHETA2,5
PHEX,34
PHF1,16
PHF10,5
PHF10P1,14
PHF11,24
PHF12,5
PHF13,28
PHF14,18
PHF19,28
PHF2,16
PHF20,5
PHF20L1,29
PHF21A,18
PHF23,5
PHF24,0
PHF3,19
PHF5A,16
PHF5CP,2
PHF6,5
PHF7,34
PHF8,15
PHGDH,20
PHIP,23
PHKA1,28
PHKA2,6
PHKB,5
PHKG1,34
PHKG2,7
PHLDA1,12
PHLDA2,0
PHLDA3,15
PHLDB1,36
PHLDB2,5
PHLDB3,16
PHLPP1,39
PHLPP2,5
PHOSPHO1,13
PHOSPHO2,2
PHPT1,6
PHRF1,35
PHTF1,5
PHTF2,13
PHYH,23
PHYHD1,3
PHYHIP,34
PHYHIPL,2
PHYKPL,5
PI15,14
PI16,0
PI3,6
PI4K2A,22
PI4K2B,5
PI4KA,18
PI4KAP1,29
PI4KAP2,0
PI4KB,38
PIANP,2
PIAS1,5
PIAS2,5
PIAS3,6
PIAS4,36
PIBF1,29
PICALM,12
PICART1,2
PICK1,39
PID1,2
PIDD1,16
PIEZO1,12
PIEZO2,20
PIGA,15
PIGAP1,2
PIGB,39
PIGBOS1,9
PIGC,6
PIGCP1,9
PIGCP2,2
PIGF,9
PIGG,31
PIGH,39
PIGHP1,2
PIGK,28
PIGL,39
PIGM,24
PIGN,5
PIGO,28
PIGP,23
PIGQ,28
PIGR,2
PIGS,31
PIGT,29
PIGU,36
PIGV,9
PIGW,24
PIGX,6
PIGY-DT,2
PIGZ,2
PIH1D1,5
PIH1D2,2
PIK3AP1,26
PIK3C2A,12
PIK3C2B,16
PIK3C2G,2
PIK3C3,5
PIK3CA,15
PIK3CB,6
PIK3CD,7
PIK3CG,6
PIK3IP1,18
PIK3IP1-DT,14
PIK3R1,5
PIK3R3,29
PIK3R4,18
PIK3R5,26
PIKFYVE,19
PILRA,2
PILRB,0
PIM1,16
PIM2,6
PIM3,36
PIMREG,2
PIMREGP3,2
PIN1,24
PIN1-DT,2
PIN4,35
PINK1,7
PINK1-AS,0
PINLYP,13
PINX1,5
PIP4K2A,31
PIP4K2B,18
PIP4K2C,28
PIP4P1,24
PIP4P2,7
PIP5K1A,36
PIP5K1B,2
PIP5K1C,16
PIP5K1P1,2
PIP5KL1,3
PIPOX,2
PIR,16
PISD,18
PITHD1,5
PITPNA,36
PITPNB,29
PITPNC1,5
PITPNM1,7
PITPNM2,9
PITPNM2-AS1,2
PITPNM3,0
PITRM1,35
PITRM1-AS1,22
PITX2,2
PIWIL2,2
PIWIL4,3
PJA1,5
PJA2,29
PJVK,2
PKD1,16
PKD1L1,39
PKD1L2,2
PKD1L3,26
PKD1P2,2
PKD1P3,20
PKD1P4,29
PKD1P5,13
PKD1P6,23
PKD2,5
PKD2L1,2
PKD2L2,2
PKDCC,39
PKDREJ,2
PKHD1L1,9
PKIA,14
PKIA-AS1,34
PKIB,2
PKIG,12
PKLR,2
PKM,12
PKMP1,2
PKMYT1,2
PKN1,16
PKN2,23
PKN2-AS1,2
PKN3,28
PKNOX1,28
PKNOX2,15
PKNOX2-AS1,2
PKP1,0
PKP2,29
PKP4,15
PKP4-AS1,2
PLA1A,23
PLA2G10,2
PLA2G12A,0
PLA2G12B,0
PLA2G15,9
PLA2G3,2
PLA2G4A,12
PLA2G4B,2
PLA2G4C,5
PLA2G4C-AS1,2
PLA2G4D,2
PLA2G4E,20
PLA2G6,9
PLA2G7,2
PLA2R1,9
PLAA,38
PLAAT1,2
PLAAT2,2
PLAAT3,0
PLAAT4,0
PLAC1,13
PLAC4,39
PLAC8,20
PLAC8L1,2
PLAC9,23
PLAG1,9
PLAGL1,20
PLAGL2,5
PLAT,12
PLAU,6
PLAUR,0
PLB1,29
PLBD1,2
PLBD2,39
PLCB1,5
PLCB1-IT1,2
PLCB2,14
PLCB3,5
PLCB4,6
PLCD1,39
PLCD3,18
PLCD4,13
PLCE1,29
PLCE1-AS1,2
PLCG1,23
PLCG1-AS1,26
PLCG2,28
PLCH1,2
PLCH2,2
PLCL1,34
PLCL2,39
PLCXD2,29
PLCXD3,16
PLD1,5
PLD2,24
PLD3,5
PLD5P1,2
PLD6,13
PLEC,20
PLEK,13
PLEK2,16
PLEKHA1,36
PLEKHA2,34
PLEKHA3,18
PLEKHA3P1,15
PLEKHA4,29
PLEKHA5,39
PLEKHA6,9
PLEKHA7,39
PLEKHA8,24
PLEKHA8P1,13
PLEKHB1,2
PLEKHB2,35
PLEKHD1,3
PLEKHF1,29
PLEKHF2,15
PLEKHG1,16
PLEKHG2,24
PLEKHG3,39
PLEKHG4,39
PLEKHG4B,2
PLEKHG5,6
PLEKHG6,2
PLEKHG7,2
PLEKHH1,2
PLEKHH2,15
PLEKHH3,20
PLEKHJ1,9
PLEKHM1,5
PLEKHM1P1,9
PLEKHM2,36
PLEKHM3,20
PLEKHN1,3
PLEKHO1,36
PLEKHO2,29
PLEKHS1,2
PLGLB1,2
PLGRKT,22
PLIN1,2
PLIN2,15
PLIN3,5
PLIN4,39
PLIN5,23
PLK1,2
PLK2,20
PLK3,29
PLK4,22
PLK5,2
PLLP,7
PLN,13
PLOD1,19
PLOD2,12
PLOD3,19
PLP1,2
PLP2,7
PLPBP,5
PLPP1,15
PLPP2,14
PLPP3,12
PLPP4,23
PLPP5,16
PLPP6,7
PLPP7,3
PLPPR2,5
PLPPR3,2
PLRG1,7
PLS1,26
PLS3,30
PLS3-AS1,2
PLSCR1,29
PLSCR2,2
PLSCR4,20
PLTP,24
PLVAP,12
PLXDC1,2
PLXDC2,13
PLXNA1,15
PLXNA2,12
PLXNA3,6
PLXNA4,6
PLXNB1,5
PLXNB2,5
PLXNB3,16
PLXNC1,34
PLXND1,20
PM20D1,2
PM20D2,28
PMAIP1,22
PMEL,2
PMEPA1,19
PMF1,28
PMFBP1,2
PML,5
PMM1,34
PMM2,7
PMP22,29
PMPCA,15
PMPCB,5
PMS1,24
PMS2,31
PMS2CL,39
PMS2P1,29
PMS2P10,2
PMS2P12,2
PMS2P2,2
PMS2P3,15
PMS2P4,3
PMS2P5,2
PMVK,6
PNISR,7
PNKD,15
PNKP,24
PNLDC1,16
PNLIPRP3,2
PNMA1,5
PNMA2,23
PNMA8A,39
PNMA8B,2
PNMA8C,13
PNN,5
PNO1,16
PNP,12
PNPLA1,2
PNPLA2,24
PNPLA3,2
PNPLA4,23
PNPLA6,23
PNPLA7,13
PNPLA8,22
PNPO,28
PNPT1,19
PNRC1,29
PNRC2,36
POC1A,26
POC1B,5
POC1B-AS1,34
POC1B-GALNT4,2
POC5,6
PODXL,30
PODXL2,0
POF1B,39
POFUT1,15
POFUT2,5
POGK,36
POGLUT1,22
POGLUT2,6
POGLUT3,23
POGZ,7
POLA1,24
POLA2,34
POLB,6
POLD1,9
POLD2,23
POLD3,24
POLD4,39
POLDIP2,19
POLDIP3,38
POLE,24
POLE2,0
POLE3,18
POLE4,9
POLG,19
POLG2,39
POLG-DT,22
POLH,5
POLHP1,2
POLI,6
POLK,16
POLL,29
POLM,18
POLN,2
POLQ,2
POLR1A,36
POLR1B,15
POLR1C,5
POLR1D,18
POLR1E,5
POLR1F,5
POLR1G,28
POLR1H,31
POLR2A,29
POLR2B,12
POLR2C,38
POLR2D,5
POLR2E,23
POLR2F,5
POLR2G,15
POLR2H,29
POLR2I,3
POLR2J,9
POLR2J2,2
POLR2J3,26
POLR2J4,34
POLR2K,31
POLR2L,5
POLR2M,36
POLR3A,5
POLR3B,29
POLR3C,5
POLR3D,18
POLR3E,6
POLR3F,24
POLR3G,39
POLR3GL,23
POLR3H,24
POLR3K,39
POLRMT,14
POLRMTP1,13
POM121,24
POM121B,2
POM121C,31
POM121L9P,2
POMC,2
POMGNT1,23
POMGNT2,7
POMK,18
POMP,9
POMT1,16
POMT2,5
POMZP3,15
PON2,16
PON3,2
POP1,5
POP4,5
POP5,39
POP7,24
POPDC2,13
POPDC3,29
POR,38
PORCN,29
POSTN,23
POT1,24
POT1-AS1,2
POTEE,2
POU2AF1,2
POU2F1,16
POU2F1-DT,2
POU2F2,14
POU2F3,2
POU3F1,2
POU4F1,26
POU4F3,2
POU5F1P5,2
POU5F2,2
POU6F1,39
POU6F2,2
PP2D1,2
PPA1,13
PPA2,24
PPAN,39
PPARA,14
PPARD,29
PPARG,2
PPARGC1A,2
PPARGC1B,23
PPAT,5
PPBPP2,2
PPCDC,13
PPCS,28
PPDPF,7
PPEF1,2
PPEF2,2
PPFIA1,18
PPFIA2,2
PPFIA3,34
PPFIA4,13
PPFIBP1,12
PPFIBP2,29
PPHLN1,18
PPIA,12
PPIAP22,2
PPIAP30,2
PPIAP41,2
PPIAP51,2
PPIAP53,2
PPIB,19
PPIC,39
PPID,5
PPIE,5
PPIEL,3
PPIF,22
PPIG,31
PPIH,6
PPIHP1,2
PPIL1,5
PPIL2,24
PPIL3,7
PPIL4,16
PPIL6,2
PPIP5K1,39
PPIP5K2,18
PPL,13
PPM1A,18
PPM1B,29
PPM1D,20
PPM1E,2
PPM1F,19
PPM1F-AS1,22
PPM1G,36
PPM1H,23
PPM1J,2
PPM1J-DT,2
PPM1K,0
PPM1L,39
PPM1M,29
PPM1N,2
PPME1,5
PPOX,23
PPP1CA,19
PPP1CB,13
PPP1CC,13
PPP1R10,20
PPP1R11,29
PPP1R12A,36
PPP1R12A-AS1,2
PPP1R12B,24
PPP1R12C,19
PPP1R13B,5
PPP1R13L,20
PPP1R14B,38
PPP1R14B-AS1,2
PPP1R14BP3,2
PPP1R14C,2
PPP1R15A,11
PPP1R15B,12
PPP1R16A,39
PPP1R16B,22
PPP1R18,13
PPP1R1C,2
PPP1R2,0
PPP1R21,39
PPP1R26,28
PPP1R26P1,2
PPP1R27,2
PPP1R32,2
PPP1R35,0
PPP1R35-AS1,2
PPP1R36,15
PPP1R37,29
PPP1R3B,12
PPP1R3C,39
PPP1R3D,0
PPP1R3E,20
PPP1R3F,7
PPP1R3G,2
PPP1R7,5
PPP1R8,18
PPP1R9A,6
PPP1R9A-AS1,2
PPP1R9B,15
PPP2CA,13
PPP2CA-DT,2
PPP2CB,19
PPP2R1A,13
PPP2R1B,19
PPP2R2A,29
PPP2R2D,5
PPP2R3A,9
PPP2R3C,5
PPP2R5A,5
PPP2R5B,0
PPP2R5C,5
PPP2R5CP,2
PPP2R5D,24
PPP2R5E,18
PPP3CA,20
PPP3CB,5
PPP3CB-AS1,14
PPP3CC,20
PPP3R1,5
PPP3R2,2
PPP4C,23
PPP4R1,29
PPP4R1L,39
PPP4R2,36
PPP4R3A,19
PPP4R3B,36
PPP4R4,2
PPP5C,5
PPP5D1,2
PPP6C,19
PPP6R1,16
PPP6R2,9
PPP6R3,35
PPRC1,19
PPT1,29
PPT2,23
PPT2-EGFL8,2
PPTC7,5
PPWD1,5
PQBP1,5
PRADC1,39
PRADC1P1,2
PRAF2,0
PRAG1,23
PRAM1,2
PRANCR,26
PRB3,2
PRC1,2
PRC1-AS1,2
PRCC,14
PRCD,2
PRCP,12
PRDM1,29
PRDM10,24
PRDM11,7
PRDM15,15
PRDM16,3
PRDM2,5
PRDM4,16
PRDM5,6
PRDM6,2
PRDM7,14
PRDM8,2
PRDX1,35
PRDX1P1,2
PRDX2,22
PRDX3,36
PRDX3P1,2
PRDX3P2,2
PRDX4,38
PRDX5,16
PRDX6,19
PRDX6-AS1,2
PREB,5
PRECSIT,23
PRELID1,16
PRELID1P1,2
PRELID2,23
PRELID3A,13
PRELID3B,19
PRELP,2
PREP,24
PREPL,29
PREX1,23
PREX2,36
PRG3,2
PRG4,0
PRH1,2
PRH2,2
PRICKLE1,13
PRICKLE2,18
PRICKLE2-AS3,2
PRICKLE3,39
PRIM1,0
PRIM2,39
PRIMPOL,35
PRKAA1,36
PRKAA2,31
PRKAB1,28
PRKAB2,24
PRKACA,5
PRKACB,28
PRKAG1,2
PRKAG2,5
PRKAR1A,12
PRKAR1B,28
PRKAR1B-AS1,6
PRKAR1B-AS2,2
PRKAR2A,36
PRKAR2A-AS1,2
PRKAR2B,0
PRKAR2B-AS1,2
PRKCA,28
PRKCA-AS1,2
PRKCB,16
PRKCD,0
PRKCE,15
PRKCE-AS1,2
PRKCG,2
PRKCH,36
PRKCI,13
PRKCIP1,2
PRKCQ,15
PRKCQ-AS1,0
PRKCSH,19
PRKCZ,39
PRKCZ-AS1,2
PRKD1,22
PRKD2,13
PRKD3,36
PRKDC,12
PRKG1,13
PRKG1-AS1,2
PRKG2,2
PRKN,2
PRKRA,24
PRKRIP1,28
PRKX,24
PRKY,39
PRLR,13
PRMT1,12
PRMT2,16
PRMT3,5
PRMT5,5
PRMT5-AS1,2
PRMT6,28
PRMT7,18
PRMT8,2
PRMT9,35
PRNCR1,2
PRNP,35
PROB1,26
PROC,2
PROCA1,2
PROCR,16
PRODH2,2
PROK2,2
PROM1,9
PROM2,2
PRORP,6
PRORSD1P,13
PROS1,29
PROSER1,24
PROSER2,29
PROSER2-AS1,2
PROSER3,7
PROX1,34
PROX1-AS1,2
PROX2,2
PROZ,2
PRPF18,0
PRPF19,18
PRPF3,38
PRPF31,5
PRPF38A,29
PRPF38AP2,2
PRPF38B,20
PRPF39,29
PRPF4,18
PRPF40A,12
PRPF40B,23
PRPF4B,19
PRPF6,38
PRPF8,12
PRPH2,14
PRPS1,31
PRPS1P2,13
PRPS2,28
PRPSAP1,15
PRPSAP2,24
PRR11,13
PRR12,22
PRR13,5
PRR14,28
PRR14L,19
PRR15,34
PRR15L,2
PRR16,2
PRR19,2
PRR22,13
PRR29,39
PRR29-AS1,3
PRR3,18
PRR34,2
PRR34-AS1,14
PRR4,2
PRR5,16
PRR5L,6
PRR7,34
PRR7-AS1,2
PRR9,26
PRRC1,23
PRRC2A,12
PRRC2B,13
PRRC2C,12
PRRG1,5
PRRG2,14
PRRG3,2
PRRG4,39
PRRT1,2
PRRT1B,2
PRRT3,16
PRRT3-AS1,2
PRRX1,16
PRRX2,15
PRSS12,13
PRSS23,12
PRSS27,2
PRSS3,39
PRSS35,2
PRSS36,2
PRSS37,2
PRSS42P,2
PRSS48,2
PRSS51,2
PRSS53,13
PRSS8,2
PRTFDC1,20
PRTG,39
PRUNE1,18
PRUNE2,39
PRX,39
PRXL2A,12
PRXL2B,24
PRXL2C,15
PSAP,11
PSAPL1,2
PSAT1,16
PSD,26
PSD2,2
PSD3,5
PSD4,3
PSEN1,19
PSEN2,2
PSENEN,9
PSIP1,24
PSKH1,6
PSMA1,31
PSMA2,13
PSMA2P1,2
PSMA3,36
PSMA3-AS1,5
PSMA4,13
PSMA5,36
PSMA6,18
PSMA6P1,2
PSMA7,12
PSMB1,12
PSMB10,9
PSMB2,16
PSMB3,36
PSMB4,12
PSMB5,6
PSMB6,36
PSMB7,20
PSMB8,29
PSMB8-AS1,13
PSMB9,7
PSMC1,0
PSMC1P1,2
PSMC2,13
PSMC3,12
PSMC3IP,20
PSMC4,35
PSMC5,18
PSMC6,36
PSMD1,12
PSMD10,20
PSMD10P1,2
PSMD11,20
PSMD12,19
PSMD13,36
PSMD14,13
PSMD2,12
PSMD3,35
PSMD4,36
PSMD5,9
PSMD6,36
PSMD6-AS2,13
PSMD7,38
PSMD7-DT,2
PSMD8,35
PSMD8P1,2
PSMD9,39
PSME1,36
PSME2,36
PSME2P1,2
PSME2P2,13
PSME3,16
PSME3IP1,31
PSME4,20
PSMF1,23
PSMG1,5
PSMG2,31
PSMG3,29
PSMG3-AS1,20
PSMG4,39
PSORS1C1,13
PSPC1,5
PSPC1-AS2,2
PSPH,39
PSPHP1,34
PSPN,22
PSRC1,2
PSTK,23
PSTPIP1,13
PSTPIP2,39
PTAFR,22
PTAR1,36
PTBP1,12
PTBP1P,2
PTBP2,28
PTBP3,12
PTCD1,16
PTCD2,6
PTCD3,15
PTCH1,16
PTCH2,34
PTCHD1,15
PTCHD3P2,2
PTCHD4,2
PTCSC1,2
PTCSC2,2
PTDSS1,36
PTDSS2,24
PTEN,23
PTER,34
PTGDR2,2
PTGDS,2
PTGER1,2
PTGER3,6
PTGER4,14
PTGES,15
PTGES2,15
PTGES3,35
PTGES3P1,15
PTGES3P3,2
PTGFR,29
PTGFRN,0
PTGIR,2
PTGIS,12
PTGR1,23
PTGR2,2
PTGS1,20
PTGS2,8
PTH1R,2
PTHLH,39
PTK2,20
PTK2B,5
PTK6,2
PTK7,24
PTMA,11
PTMAP4,2
PTMAP5,2
PTMAP9,2
PTMS,15
PTOV1,24
PTOV1-AS1,34
PTOV1-AS2,3
PTP4A1,2
PTP4A2,12
PTP4A2P1,2
PTP4A2P2,2
PTP4A3,9
PTPA,5
PTPDC1,5
PTPMT1,6
PTPN1,13
PTPN11,12
PTPN12,36
PTPN13,24
PTPN14,12
PTPN18,39
PTPN2,6
PTPN20,2
PTPN21,5
PTPN22,2
PTPN23,5
PTPN2P2,2
PTPN3,13
PTPN4,13
PTPN5,2
PTPN6,6
PTPN7,3
PTPN9,31
PTPRA,18
PTPRB,12
PTPRC,3
PTPRD,9
PTPRE,12
PTPRF,29
PTPRG,15
PTPRG-AS1,3
PTPRH,34
PTPRJ,31
PTPRK,36
PTPRM,20
PTPRN,2
PTPRN2,39
PTPRO,2
PTPRQ,34
PTPRR,7
PTPRS,28
PTPRT,2
PTPRU,29
PTPRZ1,2
PTRH1,2
PTRH2,31
PTRHD1,39
PTS,31
PTTG1,6
PTTG1IP,12
PTX3,33
PUDP,28
PUF60,36
PUM1,29
PUM2,23
PUM3,36
PURA,5
PURB,19
PURG,14
PUS1,24
PUS10,39
PUS3,24
PUS7,18
PUS7L,15
PUSL1,23
PVR,12
PVT1,20
PWP1,36
PWP2,39
PWRN1,2
PWWP2A,24
PWWP2B,39
PWWP3A,13
PWWP3B,2
PXDC1,36
PXDN,11
PXDNL,2
PXK,14
PXMP2,13
PXMP4,9
PXN,19
PXN-AS1,26
PXT1,2
PXYLP1,13
PYCARD,15
PYCR1,16
PYCR2,13
PYCR3,39
PYGB,19
PYGL,6
PYGM,22
PYGO1,39
PYGO2,28
PYM1,18
PYROXD1,28
PYROXD2,13
PYY2,3
PZP,2
QARS1,23
QDPR,34
QKI,12
QPCT,31
QPCTL,7
QRFP,13
QRICH1,36
QRICH2,39
QRSL1,5
QRSL1P3,2
QSER1,5
QSOX1,23
QSOX2,5
QTRT1,24
QTRT2,23
R3HCC1,24
R3HCC1L,24
R3HDM1,31
R3HDM2,18
R3HDM4,5
RAB10,13
RAB11A,9
RAB11B,28
RAB11B-AS1,26
RAB11FIP1,20
RAB11FIP1P1,2
RAB11FIP2,5
RAB11FIP3,15
RAB11FIP4,2
RAB11FIP5,19
RAB12,16
RAB13,29
RAB14,38
RAB15,24
RAB17,2
RAB18,36
RAB1A,36
RAB1AP1,2
RAB1B,5
RAB20,26
RAB21,36
RAB22A,9
RAB23,9
RAB24,13
RAB26,22
RAB27A,24
RAB27B,2
RAB28,28
RAB28P5,2
RAB29,5
RAB2A,36
RAB2B,5
RAB30,28
RAB30-DT,22
RAB31,18
RAB32,14
RAB33A,2
RAB33B,5
RAB33B-AS1,22
RAB34,5
RAB35,15
RAB36,0
RAB37,2
RAB38,0
RAB39B,15
RAB3A,14
RAB3B,9
RAB3C,15
RAB3D,7
RAB3GAP1,19
RAB3GAP2,38
RAB3IL1,7
RAB3IP,6
RAB40A,2
RAB40AL,2
RAB40B,15
RAB40C,18
RAB42,2
RAB43,14
RAB44,7
RAB4A,24
RAB4B,2
RAB5A,18
RAB5B,36
RAB5C,38
RAB5C-AS1,13
RAB5IF,0
RAB6A,13
RAB6B,39
RAB6C,26
RAB7A,35
RAB7B,2
RAB8A,5
RAB8B,20
RAB9A,24
RAB9B,2
RABAC1,29
RABEP1,19
RABEP2,0
RABEPK,24
RABGAP1,16
RABGAP1L,29
RABGAP1L-AS1,2
RABGAP1L-DT,2
RABGAP1L-IT1,2
RABGEF1,15
RABGGTA,24
RABGGTB,36
RABIF,28
RABL2A,15
RABL2B,39
RABL3,5
RABL6,14
RAC1,12
RAC1P2,34
RAC2,28
RAC3,0
RACGAP1,29
RACK1,30
RAD1,24
RAD17,29
RAD17P2,2
RAD18,28
RAD21,12
RAD21-AS1,2
RAD21L1,2
RAD23A,36
RAD23B,12
RAD50,0
RAD51,2
RAD51AP1,2
RAD51AP2,2
RAD51-AS1,23
RAD51B,23
RAD51C,13
RAD51D,39
RAD52,6
RAD54B,2
RAD54L,2
RAD54L2,38
RAD9A,39
RAD9B,2
RADIL,3
RAE1,5
RAET1G,2
RAET1L,2
RAF1,18
RAF1P1,2
RAG1,14
RAI1,24
RAI14,11
RAI1-AS1,2
RAI2,6
RALA,19
RALB,19
RALBP1,36
RALGAPA1,14
RALGAPA1P1,2
RALGAPA2,20
RALGAPB,36
RALGDS,16
RALGPS1,0
RALGPS2,24
RALY,19
RALY-AS1,0
RAMAC,20
RAMACL,2
RAMP1,2
RAMP2,9
RAMP2-AS1,9
RAMP3,0
RAN,12
RANBP1,16
RANBP10,5
RANBP17,0
RANBP2,12
RANBP3,31
RANBP3-DT,2
RANBP3L,2
RANBP6,5
RANBP9,5
RANGAP1,13
RANGRF,2
RANP1,2
RAP1A,5
RAP1B,36
RAP1BL,2
RAP1GAP,2
RAP1GAP2,15
RAP1GDS1,5
RAP2A,19
RAP2B,18
RAP2C,5
RAP2C-AS1,26
RAPGEF1,13
RAPGEF2,35
RAPGEF3,9
RAPGEF4,5
RAPGEF5,29
RAPGEF6,15
RAPGEFL1,39
RAPH1,5
RAPSN,2
RARA,24
RARA-AS1,13
RARB,20
RARG,29
RARRES1,34
RARRES2,2
RARS1,13
RARS2,16
RASA1,16
RASA2,15
RASA3,18
RASA4B,2
RASAL2,29
RASAL2-AS1,7
RASAL3,15
RASD1,16
RASD2,13
RASEF,2
RASGEF1A,2
RASGEF1B,20
RASGEF1C,2
RASGRF1,2
RASGRF2,9
RASGRP1,39
RASGRP2,2
RASGRP3,20
RASGRP4,2
RASIP1,19
RASL10A,2
RASL10B,3
RASL11A,39
RASL11B,2
RASL12,2
RASSF1,15
RASSF10,13
RASSF2,14
RASSF3,29
RASSF4,39
RASSF5,13
RASSF6,2
RASSF7,0
RASSF8,12
RASSF8-AS1,39
RASSF9,39
RAVER1,28
RAVER2,29
RB1,18
RB1CC1,35
RBAK,5
RBBP4,29
RBBP4P2,2
RBBP4P5,2
RBBP5,31
RBBP6,20
RBBP7,18
RBBP8,15
RBBP9,24
RBCK1,5
RBFA,28
RBFOX2,13
RBFOX3,7
RBIS,39
RBKS,34
RBL1,29
